App No: 488,Nullagine Road Board W.A.,Nullagine W.A. | 6 miles E.S.E. of Nullagine | LAT 21º - 56'S | LONG 120º - 12'E,Lic No: 456,Class 'B' (DW)(FW) | Class 'E' (DW) Provisional 2-4-1948,25-8-1944,LG 797 | Now Government Aerodrome,-21.933352,120.200004,WA,Nullagine W.A.,AN0488,LG 797,P122,1944,1944-1-1
App No: 489,Leslie Thomson Gillespie | 'Hillside' Station | Port Headland | Western Australia,Hillside Station W.A. | 2½ miles W.S.W. of homestead | LAT 21º - 29'S | LONG 119º - 22' E | ALT 1440',Lic No: 457,Class 'B' (DW)(FW) | Below 'G' (DW) Provisional 2-5-1948 | Non-classified Group 3 (DW) 2-5-1948,25-8-1944,LG 796 | Suspended 12/5/53 | Cancelled 26/8/1953,-21.483343,119.366674,WA,Hillside Station W.A.,AN0489,LG 796,P123,1944,1944-1-1
App No: 490,Dept Supply and Shipping-Minerals | Production Branch-Tantalite Project No 83 | Tantalite Mine | Wodgina | Western Australia,Tantalite Mine W.A. | 60 airline miles S. of Port Headland | LAT 21º - 11'S | LONG 118º - 41'E,Lic No: 458,Class 'B' (DW)(FW),25-8-1944,LG 800 | License cancelled 24/1/1945 | Cancelled,-21.183337,118.683347,WA,Tantalite Mine W.A.,AN0490,LG 800,P123,1944,1944-1-1
App No: 491,Mr Bruce Hudson | 'Gordon Downs' Station | Gordon Downs W.A. | Gordon Downs Limited | Australian Investment Agency Pty Ltd | Box 3958 G.P.O. | Sydney | New South Wales,Gordon Downs Station W.A. | 7 miles airline N.W. of homestead | LAT 18º - 42'S | LONG 128º - 30'E | ALT 900',Lic No: 459,Class 'B' (FW) | Below 'G' (DW) Provisional 2-3-1948 | Class 'F' (DW)(FW) 2-3-1949 | 2-3-1949,1/11/1944,LG 786,-18.700014,128.50001,WA,Gordon Downs Station W.A.,AN0491,LG 786,P123,1944,1944-1-1
App No: 492,The Administrator | Northern Territory Administration | P.O. Box 8 | Alice Springs N.T.,Hatches Creek N.T. | Approx. 110 miles S.S.E from Tennent Creek | LAT 20º - 52'S | LONG 135º - 10'E,Lic No: 460,Class 'B' (DW)(FW) | Below 'G' (DW) Provisional 2-3-1949,13-11-1944,LG 801 | Now Government Aerodrome,-20.866684,135.16667,NT,Hatches Creek N.T.,AN0492,LG 801,P123,1944,1944-1-1
App No: 493,Bland Shire Council | P.O. Box 121 | West Wyalong | N.S.W.,Ungarie N.S.W. | ½ mile west of township | LAT 33º - 38'S | LONG 146º - 58'E,Lic No: 461,Class 'C' | Below 'G' (DW) Provisional 2-3-1948,14-11-1944,LG 803 | Cancelled 28/11/1949,-33.633346,146.966686,NSW,Ungarie N.S.W.,AN0493,LG 803,P124,1944,1944-1-1
App No: 494,Byron Hugh McLachlan | Balcanoona Proprietors | 17 Currie Street | Adelaide S.A.,Balcanoona Station S.A. | 2½ miles East on bearing 93º from homestead | LAT 30º - 31' 30''S | LONG 139º - 21' 30''E | ALT 500',Lic No: 462,Class 'A' (DW)(FW) | Class 'G' (DW) 2-3-1948 | A.L.G.,1/12/1944,LG 804,-30.517517,139.350847,SA,Balcanoona Station S.A.,AN0494,LG 804,P124,1944,1944-1-1
App No: 495,Mount House Pastoral Co | 'Mount House' Station | Via Derby | Western Australia | Mount House Pastoral Co | Box D 198 G.P.O. | Perth | W.A.,Mount House Station W.A. | Approx. 4½ miles S.E. of homestead | and 1½ miles S. of Mount House | LAT 17º - 7'S | LONG 125º - 45'S | ALT 1000',Lic No: 467,Class 'B' (DW)(FW) | Class 'E' (DW)(FW) Provisional 2-4-1948 | (Perpetual) 2-4-1953,1/12/1944,LG 805,-17.116669,125.750015,WA,Mount House Station W.A.,AN0495,LG 805,P124,1944,1944-1-1
App No: 496,Tableland Mornington Pastoral Co Ltd | 'Tableland Station' | Via Derby | Western Australia | Mr J. Ruddick (Responsible agent),Tableland Station W.A. | Approx. 2 miles S.E. of homestead | LAT 17º - 15'S | LONG 126º - 54'E | ALT 2300',Lic No: 463,Class 'B' (DW)(FW) | Below 'G' (DW)(FW) Provisional 2-4-1948 | Non-classified Group 2 (DW) 2-4-1949 | Class D (DW)(FW) 1-2-1952 | (Perpetual) 1-2-1954,1/12/1944,LG 806 | License suspended 1977,-17.250005,126.900018,WA,Tableland Station W.A.,AN0496,LG 806,P124,1944,1944-1-1
App No: 497,Mrs Muriel Amy Campbell | 'Wallen' Station | Coongoola Siding | South and Western Railway | Queensland,Wallen Station Q'ld | ¾ mile south of homestead | and 35 miles north of Cunnamulla | LAT 27º - 38'S | LONG 145º - 49'E,Lic No: 464,Class 'C' (DW)(FW) | Below 'G' (DW)(FW) 1-3-1948 | A.L.G. 1-12-1948,1/12/1944,LG 807,-27.633346,145.816683,QLD,Wallen Station Q'ld,AN0497,LG 807,P125,1944,1944-1-1
App No: 498,The Manager | Minilya Pastoral Coy Ltd | Carnarvon W.A.,Minilya Station W.A. | 8 miles N.E. of homestead | and 78 miles airline N. of Carnarvon | LAT 23º - 45'S | LONG 114º - 2½'E | ALT 20',Lic No: 465,Class 'B' (DW)(FW) | Below 'G' (DW)(FW) 2-3-1948 | Class 'E' (DW) 25-10-1949 | (Perpetual) 25-10-1953,1-12-1944 | 2-3-1948,LG 802 | Cancelled by Notam 17/5/62,-23.750015,114.034174,WA,Minilya Station W.A.,AN0498,LG 802,P125,1944,1944-1-1
App No: 499,Mr S.H. Stanes | 'Erldunda' Station | Via Alice Springs N.T. | 12/11/62 | Mr S.G. Stanes,Erldunda Station N.T. | 3 miles east north east of homestead | LAT 25º - 13'S | LONG 133º - 15'E | ALT 1365',Lic No: 466,Class 'B' (DW)(FW) | Below 'G' (DW) Provisional 13-6-1948 | Non-classified Group 1 (DW) 30-6-1949 | Class 'G' (NS)(DW) 30-6-1950 | Class 'S' (DW) 30-6-1951 | (Perpetual) | Class 'S' 8-5-1967,1/12/1944,LG 809 | Cancelled 7/8/1967,-25.216671,133.250005,NT,Erldunda Station N.T.,AN0499,LG 809,P125,1944,1944-1-1
App No: 500,Noel Irwin for Estate of J.S. Love (Deceased) | Dunbar Station | Via Normanton Q'ld | J.A. McRae for Estate of J.S. Love (Deceased),Dunbar Station Q'ld | 1 mile E.N.E. from homestead | LAT 16º - 02'S | LONG 142º - 23'E | ALT 50',Lic No: 468,Class 'A' (DW) (FW) | Class 'F' (DW)(FW) Provisional 2-4-1948 | (Perpetual) 2-4-1954,1/12/1944,LG 808 | Cancelled 8/12/63,-16.033334,142.383341,QLD,Dunbar Station Q'ld,AN0500,LG 808,P125,1944,1944-1-1
App No: 501,Mr G.H. Walsh | Mileura Pastoral Company | Mileura Station | Via Cue W.A.,Mileura Station W.A. | Approx. 14 miles bearing 55º from Mount Hale | LAT 26º - 13'S | LONG 117º - 19'E,Lic No: 469,A Class Provisional,1/1/1945,LG 810 | Suspended,-26.216671,117.316673,WA,Mileura Station W.A.,AN0501,LG 810,P126,1945,1945-1-1
App No: 502,Mr J.C. Lee Manager For | Messrs C. Davies and Son | Pastoral House | St Georges Terrace | Perth W.A.,Kimberley Downs Station W.A. | Immediately south of homestead and Mount Marion | LAT 17º - 24'S | LONG 124º - 21'E | ALT 340',Lic No: 470,Class 'B' (DW)(FW) | Class 'E' (DW)(FW) Provisional 1-4-1948 | Class 'E' (DW) Provisional 1-4-1949 | Class 'E' (DW)(FW) 1-4-1952 | (Perpetual) 1-4-1954,1/1/1945,LG 812 | Cancelled 12/1/73,-17.400008,124.350007,WA,Kimberley Downs Station W.A.,AN0502,LG 812,P126,1945,1945-1-1
App No: 503,Mr F.R. Smith | 'Mount Irwin' Station | Via Alice Springs,Mount Irwin Station S.A. | Approx. ¾ mile S W of homestead | LAT 26º - 26'S | LONG 133º - 45'E,Lic No: 471,Class 'B' (DW)(FW) | Below 'G' (DW) Provisional 2-4-1948,1/4/1944,LG 785 | Cancelled,-26.433342,133.750015,SA,Mount Irwin Station S.A.,AN0503,LG 785,P126,1944,1944-1-1
App No: 504,Mr R.R. Maxwell | Meka Station | YA.L.G.oo W.A. | Trustees estate late H.W. Clarkson | Mindarie Station | Wanneroo W.A. | P.R. Maxwell Esq | Meka Station | YA.L.G.o W.A.,Meka W.A. | Approx. 3 miles N. of homestead | LAT 27º - 22½'S | LONG 116º - 48'E | ALT 1000',Lic No: 472,Class 'B' (FW) | Class 'E' (DW)(FW) 15-2-1950 | (Perpetual) | A.L.G. 2/8/1960 | Class 'F' (DW)(FW) 6-10-1960,1/1/1945,LG 813 | Delicensed 17/3/65,-27.367514,116.800016,WA,Meka W.A.,AN0504,LG 813,P126,1945,1945-1-1
App No: 505,Presbyterian Church of Queensland | (Rev D.A. Brown Sec. for Missions) | Box 639J G.P.O. | Brisbane | Queensland | The Secretary | Australia Presbyterian Board of Missions | Box 100 G.P.O. Sydney,Mornington Island Q'ld | On southern tip of Island and immediately N.W. of Mission,Lic No: 473,B class (FW) | Below 'G' 7 (FW) Provisional 2-5-1948 | Class 'S' (DW)(FW) 8-10-1952 | (Perpetual) 13-11-1954 | Class 'F' (DW)(FW) 14/12/1960 | Class 'F' 6-6-1967,1/1/1945,LG 814 | Cancelled 15/9/1949,-17.61,143.19,QLD,Mornington Island Q'ld,AN0505,LG 814,P127,1945,1945-1-1
App No: 506,W.H. Liddle | Angas Downs Station | Via Alice Springs N.T.,Angas Downs N.T. | Approx. 4 miles S. of homestead | LAT 24º - 52½'S | LONG 132º - 13'E | ALT 1000',Lic No: 474,B' Class (FW) | Below 'G' (DW) Provisional 13-6-1948 | Non-classified Group 2. 30-5-1949 | Class 'S' (DW)(FW) 1-12-1951,1/4/1944,LG 783 | Cancelled 25/3/65,-24.867524,132.216671,NT,Angas Downs N.T.,AN0506,LG 783,P127,1944,1944-1-1
App No: 507,Barcoo Shire Council | Shire Council | Jundah | Queensland,Jundah Q'ld | Immediately S of Jundah township | LAT 24º - 51'S | LONG 143º - 4'E,Lic No: 475,B' Class (DW) | Below 'G' (DW) Provisional 2-3-1948 | Non-classified Group 2. 2-4-1949 | Class 'S' (DW)(FW) 2-4-1951 | Class 'F' (DW)(FW) 1-7-1952 | (Perpetual) 1-1-1984 | Class 'F' 26-4-67,1/3/1945,LG 815,-24.850017,143.066668,QLD,Jundah Q'ld,AN0507,LG 815,P127,1945,1945-1-1
App No: 508,Australian Blue Asbestos Ltd | (Manager) L.G. Hancock | Wittenoom George | Roebourne W.A.,Wittenoom Gorge W.A. | 1¾ miles on bearing 37º from Wittenoom Gorge | LAT 22º - 25'S | LONG 118º - 14'E,Lic No: 476,A' Class (DW)(FW) | Class 'G' 7 Provisional 8-2-1948 | Class 'E' 7 8-2-1949,15-3-1945,LG 811 | Now Government Aerodrome,-22.416675,118.233338,WA,Wittenoom Gorge W.A.,AN0508,LG 811,P127,1945,1945-1-1
App No: 509,Mr Roy Parsons | Coolawanyah Station | Via Roebourne | W.A. | Coolawanyah Pastoral Company | Post Office Box 1168 | G.P.O. Perth | Western Australia,Coolawanyah Station W.A. | 3 miles west of homestead | LAT 21º - 47'S | LONG 117º - 44'E | ALT 1120',Lic No: 477,Class 'B' (DW)(FW) | Class 'G' (DW) Provisional 2-4-1948 | Class 'D' (DW) Provisional 2-4-1949 | (Perpetual) 2-4-1954,15-3-1945,LG 816 | Delicensed reverts to A.L.G. 4/10/65,-21.783349,117.733348,WA,Coolawanyah Station W.A.,AN0509,LG 816,P128,1945,1945-1-1
App No: 510,Francis J. Quinn | Bamboo Springs Station | Nullagine | Via Meekatharra W.A. | The Manager | W.A. Trustees Executors and Agency Co | 135 St Georges Terrace | Perth | J.C. Leete | Bamboo Springs Station | Via Nullagine W.A.,Bamboo Springs Station W.A. | Immediately north of homestead | LAT 22º - 02'S | LONG 119º - 38'E | ALT 1400',Lic No: 478,Class 'B' (DW) | Below 'G' (DW) Provisional 1-5-1948 | Non-classified Group 1 (DW) 1-5-1949 | Class 'F' (DW) Provisional 1-5-1951 | (Perpetual) 1-5-1954 | Class 'G' (DW)(FW) 22/1/58,15-3-1945,LG 818 | Cancelled 11 April 1972,-22.033334,119.633346,WA,Bamboo Springs Station W.A.,AN0510,LG 818,P128,1945,1945-1-1
App No: 511,Mr T.A.L. Gallop | Bonnie Downs Station | Via Port Headland W.A. | Bonnie Downs Pastoral Coy,Bonnie Downs Station W.A. | Approx. 6 miles S. of homestead | LAT 22º - 15'S | LONG 119º - 55'E | ALT 1400',Lic No: 479,Class 'B' (DW)(FW) | Below 'G' (DW)(FW) Provisional 2-3-1948 | Non-classified Group 1 (DW)(FW) 2-3-1949 | Class 'S' (DW)(FW) 2-3-1952 | (Perpetual) 2-3-1953,15-3-1945,LG 817 | Cancelled 30/12/57,-22.250005,119.916685,WA,Bonnie Downs Station W.A.,AN0511,LG 817,P128,1945,1945-1-1
App No: 512,Burcher Bush Nursing Assn | (Mr E.F. Fitzgerald Hon. Sec.) | 'Glenesla' | Wamboyne N.S.W.,Burcher N.S.W. | Immediately south of railway station | LAT 33º - 31'S | LONG 147º - 14'E,Lic No: 480,Class 'C' | Below 'G' (DW) Provisional 1-5-1948 | A.L.G. 1-5-1949,29-3-1945,LG 820,-33.516677,147.233338,NSW,Burcher N.S.W.,AN0512,LG 820,P128,1945,1945-1-1
App No: 513,Alexander MacKinnon | 'Kenmure' | Ngmagee | N.S.W.,Nymagee N.S.W. | Approx. ½ mile east of township | LAT 32º - 4'S | LONG 146º - 21'E,Lic No: 481,Class 'C' | Below 'G' (DW) Provisional 1-4-1948,29-3-1945,LG 819 | Cancelled,-32.066668,146.350007,NSW,Nymagee N.S.W.,AN0513,LG 819,P129,1945,1945-1-1
App No: 514,Port Hedland Road Board | Port Hedland | Western Australia,Port Hedland W.A. | 3 miles east of town | LAT 20º - 20'S | LONG 118º - 36'E,Lic No: 482,Class 'C' | Below 'G' (DW) Provisional 1-4-1948 | A.L.G.,13-4-1945,LG 406 | Cancelled,-20.33334,118.600012,WA,Port Hedland W.A.,AN0514,LG 406,P129,1945,1945-1-1
App No: 515,Inverleigh Pastoral Co | 'Inverleigh' Station | Via Normanton | Queensland,Inverleigh Station Q'ld | 2 miles west of homestead | LAT 18º - 00'S | LONG 146º - 34'E,Lic No: 483,Class 'A1' (FW) | Class C.4 (FW) Provisional 1-5-1948,16-5-1945,LG 823 | Cancelled 6/9/1949,-18,146.566678,QLD,Inverleigh Station Q'ld,AN0515,LG 823,P129,1945,1945-1-1
App No: 516,Reginald Norman James | P.O. Box 101 | Clare | South Australia,Coorabie S.A. | 4 miles N.W. of Coorabie | LAT 31º - 51'S | LONG 132º - 16'E | ALT 100',Lic No: 484,Class 'B' (DW) | Below 'G' (DW) Provisional 2-5-1948 | Non-classified Group 1 (DW) 4-5-1949 | A.L.G. Gp 2. 2-11-1951,17-5-1945,LG 822,-31.850017,132.266672,SA,Coorabie S.A.,AN0516,LG 822,P129,1945,1945-1-1
App No: 517,Herbert James Kitto | 'Mount Cavenagh' Station | Via Alice Springs N.T. | Mrs Mona E. Major,Mount Cavenagh Station N.T. | ¼ mile south of homestead | LAT 25º - 59'S | LONG 133º - 15'E | ALT 2000',Lic No: 485,Class 'B' (DW)(FW) | Below 'G' (DW)(FW) 1-3-1948 | Class 'G' (NS)(DW) 2-3-1950 | Class 'S' (DW) 2-3-1951 | Class 'S' 2-3-1953 | (Perpetual) 2-4-73,1/6/1945,LG 824 | Cancelled 26/3/80,-25.983353,133.250005,NT,Mount Cavenagh Station N.T.,AN0517,LG 824,P130,1945,1945-1-1
App No: 518,Barcaldine Shire Council | Ash Street | Barcaldine | Queensland,Barcaldine Q'ld | ½ mile N.W. of township | LAT 23º - 29'S | LONG 145º - 16'E,Lic No: 484,Class 'B' (DW)(FW) | Class 'E' (DW)(FW) Provisional 2-4-1948,28-6-1945,LG 831 | 30/9/1950 | Cancelled 21/9/1950,-23.483343,145.266672,QLD,Barcaldine Q'ld,AN0518,LG 831,P130,1945,1945-1-1
App No: 519,The Misses M. & C. Breaden | 'Toomorden' Station | Oodnadatta | South Australia,Toomorden Station S.A. | 3½ miles south from homestead | LAT 27º - 11'S | LONG 134º - 47'E | ALT 400',Lic No: 487,Class 'B' (DW)(FW) | Below 'G' (DW) Provisional 3-4-1948 | Non-classified Group 1. 1-4-1949 | A.L.G. 22-8-1952,28-6-1943,LG 830,-27.183337,134.783349,SA,Toomorden Station S.A.,AN0519,LG 830,P130,1943,1943-1-1
App No: 520,District Council of Berri | Berri | South Australia,Berri S.A. | 3 miles west of Berri on Block 472 irrigation area,Lic No: 488,Class 'B' (DW)(FW),4/10/1945,LG 842 | Cancelled,-34.29,140.6,SA,Berri S.A.,AN0520,LG 842,P130,1945,1945-1-1
App No: 521,Barcoo Shire Council | Jundah | Queensland,Winddrah Q'ld | Reserve 20 | 1 mile north of town | LAT 25º - 22'S | LONG 142º - 44'E,Lic No: 489,Class 'B' (FW) | Below 'G' 7 Provisional 2-3-1948,21-11-1945,LG 845 | Cancelled by DS Brisbane,-25.366674,142.733348,QLD,Winddrah Q'ld,AN0521,LG 845,P131,1945,1945-1-1
App No: 522,Barcoo Shire Council | Jundah | Queensland,Stonehenge Q'ld | Adjoining and S.W. of township | LAT 24º - 21'S | LONG 143º - 15'E,Lic No: 490,Class 'C' (DW)(FW) | Below 'G' (DW)(FW) Provisional 2-3-1948,21-11-1945,LG 846 | Cancelled 28/4/1949,-24.350007,143.250005,QLD,Stonehenge Q'ld,AN0522,LG 846,P131,1945,1945-1-1
App No: 523,J.F. Kingchurch (Hon. Sec.) | Yarram Aero Club | Yarram | Victoria | Alberton Shire Council | P.O. Box 1 | Yarram | Victoria,Yarram Vic | Approx. 4 miles east of township | LAT 38º - 34' 10''S | LONG 146º - 45' 10''E | ALT 50',Lic No: 491,Class 'C' (DW)(FW) | Below 'G' (DW)(FW) 2-3-1948 | A.L.G. | Class 'G' (DW) 11-7-1961,20-12-1943,LG 848 | Old site abandoned 1/7/19,-38.566958,146.750295,VIC,Yarram Vic,AN0523,LG 848,P131,1943,1943-1-1
App No: 524,H.C.L. Hughes | 'Koolatah' Station | Via Normanton | Queensland,Koolatah Station Q'ld | Approx. 1½ miles south of homestead | LAT 15º - 54½'S | LONG 142º - 22'E | ALT 50',Lic No: 492,Class 'A' (DW)(FW) | Class D 7 (FW) Provisional 2-3-1948 | (Perpetual) 1-4-1953 | Class 'E' 11-7-1967,1/1/1946,LG 847,-15.900858,142.366674,QLD,Koolatah Station Q'ld,AN0524,LG 847,P131,1946,1946-1-1
App No: 525,Harold Stephen Godbehear | 'Myroodah' | Via Derby | Western Australia | Myroodan Pastoral Co | 65 St George Terrace | Perth | Luluigui Pastoral Co Ltd | Pastoral House | St George Terrace | Perth,Myroodah Station W.A. | Adjoining homestead | LAT 18º - 8'S | LONG 124º - 16½'E | ALT 400',Lic No: 493,Class A (DW)(FW) | Class G.7 (DW) Provisional 2-4-1948 | Class 'F' (DW) Provisional 2-4-1949 | Class 'E' (DW)(FW) 2-4-1954 | (Perpetual),16-1-1944,LG 849 | Cancelled 7/5/71,-18.133336,124.267512,WA,Myroodah Station W.A.,AN0525,LG 849,P132,1944,1944-1-1
App No: 526,Trustees Georgetown | Racecourse Reserve (R33) | Georgetown | Queensland,Georgetown Q'ld | About 1½ miles 245º from Georgetown | LAT 18º - 18'S | LONG 143º - 32'E | ALT 800',Lic No: 494,Class 'B' (FW) | Below 'G' (DW) Provisional 2-3-1948 | Class 'S' (DW)(FW) 1-4-1953 | (Perpetual) 1-4-1954,29-1-1946,LG 850,-18.300006,143.533344,QLD,Georgetown Q'ld,AN0526,LG 850,P132,1946,1946-1-1
App No: 527,Augustus Downs Pastoral Co | F.A. Brodie & Co Pty Ltd | Box 1335 G.P.O. Sydney | New South Wales | Augustus Downs Pastoral Co | Augustus Downs | Cloncurry | Q'ld,Augustus Downs Station Q'ld | Approx. 4 miles north of homestead | LAT 18º - 31'S | LONG 139º - 53'E | ALT 150',Lic No: 495,Class 'A1' (FW) | Class 'D' (DW)(FW) Provisional 2-3-1948 | Class 'D' 20-6-1952,25-1-1946,LG 851,-18.516677,139.883351,QLD,Augustus Downs Station Q'ld,AN0527,LG 851,P132,1946,1946-1-1
App No: 528,Drysdale River Mission | (Father Rosendo Supt) | Via Wyndham | Western Australia,Kalumburu Mission W.A. | Approx. 1 mile N.W. from Mission | and 134 miles N.W. from Wyndham | LAT 14º - 17'S | LONG 126º - 37'E | ALT 100',Lic No: 496,Class A (DW)(FW) | Class 'G' (DW)(FW) 9-2-1948 | Class 'S' (DW)(FW) 18/8/54 | (Perpetual) | Class 'G' (DW)(FW) 19/7/57,20-2-1946,LG 688,-14.283339,126.616679,WA,Kalumburu Mission W.A.,AN0528,LG 688,P132,1946,1946-1-1
App No: 529,Thomas Charles Colvin Suttor | 'Daklyn' | Triamble | Via Hargraves | N.S.W.,Triamble N.S.W. | 21/2/miles from Triamble Post Office | LAT 32º - 53'S | LONG 149º - 15½'E | ALT 2000',Lic No: 497,Class 'C' (DW)(FW) | Below 'G' (DW)(FW) Provisional 2-3-1948 | Non-classified Group 2. 2-3-1949 | A.L.G. 26-5-1950,20-3-1946,LG 856,-32.883351,149.250845,NSW,Triamble N.S.W.,AN0529,LG 856,P133,1946,1946-1-1
App No: 530,William L. Darcy | Landor Squatting Co | Meekatharra | Western Australia | Landor Pastoral Coy | Dalgetty Buildings | 15 William Street | Perth | W.A.,Landor W.A. | 1½ miles north from homestead | LAT 25º - 08½'S | LONG 116º - 54'E | ALT 1400',Lic No: 498,Class 'A' (FW) | Below 'G' (DW)(FW) Provisional 2-5-1948 | Class 'G' Provisional 2-5-1949 | Class 'F' (DW)(FW) Provisional 2-5-1952 | (Perpetual) 2-5-1954 | Class 'G' (DW)(FW) 19/7/57,21-8-1946,LG 869 | Cancelled 16/9/66,-25.134176,116.900018,WA,Landor W.A.,AN0530,LG 869,P133,1946,1946-1-1
App No: 531,Murwillumbah and District Gliding and Aero Club | (O.F. Snow Hon. Sec.) | P.O. Box 103 | Murwillumbah | N.S.W.,Murwillumbah N.S.W. | 1½ miles N.E. from township | LAT 28º - 19'S | LONG 153º - 26'E,Lic No: 499,Special class (FW) DH 82 and Avro 643 only. | Solo flying by pupils not permitted (dual instruction only).,4/9/1946,LG 876 | Cancelled,-28.316673,153.433342,NSW,Murwillumbah N.S.W.,AN0531,LG 876,P133,1946,1946-1-1
App No: 532,Stanthorpe Shire Council | P.O. Box 172 | Stanthorpe | Queensland,Stanthorpe Q'ld | 3 miles W. from township | LAT 28º - 38½'S | LONG 151º - 54'E,Lic No: 500,Class 'B' (FW) | Class 'G' (FW) 2-3-1948,16-10-1945,LG 877 | Cancelled,-28.634186,151.900018,QLD,Stanthorpe Q'ld,AN0532,LG 877,P133,1945,1945-1-1
App No: 533,Wollongong and South Coast Aviation Services | (W.E. James Manager) | 72 Crown Street | Wollongong | N.S.W. | Shell Harbour Municipal Council | P.O. Box 1 | Albion Park | N.S.W.,Albion Park N.S.W. | Immediately W. of railway station | LAT 34º - 34'S | LONG 150º - 47'E | ALT 25',Lic No: 501,Class 'A1' (FW) Temporary | Class 'D' 30-9-63 | Class 'S' 15-9-70,23-8-1946 | 15-9-70,LG 911 | Ex Government Aerodrome,-34.566678,150.783349,NSW,Albion Park N.S.W.,AN0533,LG 911,P134,1946,1946-1-1
App No: 534,J.D.W. Weir | 'Derry' Station | Via Alice Springs | N.T.,Derry Downs N.T. | ½ mile S.W. of homestead | LAT 22º - 18½'S | LONG 135º - 09½'E,Lic No: 502,Class 'B' (DW)(FW),1/1/1947,LG 887 | Cancelled,-22.300846,135.150843,NT,Derry Downs N.T.,AN0534,LG 887,P134,1947,1947-1-1
App No: 535,The Manager | Sturt Pastoral Coy Ltd | Sturt Creek Station | Via Halls Creek | West Australia | The Manager (Responsible Agent) | Sturt Pastoral Coy Ltd | c/o Aust Investment Agency | Box 3958 G.P.O. Sydney,Sturt Creek Station W.A. | 130 miles from Halls Creek by road | and approx. 70 miles S.E. by air | LAT 19º - 11½'S | LONG 128º - 10½'E | ALT 1200',Lic No: 503,Class 'B' | Below 'G' (DW)(FW) Provisional 2-3-1948 | Non-classified Group 2 (DW)(FW) 2-3-1949 | Class 'E' (DW)(FW) 2-3-1950 | (Perpetual) 2-3-1954,3/12/1946,LG 880,-19.184177,128.16751,WA,Sturt Creek Station W.A.,AN0535,LG 880,P134,1946,1946-1-1
App No: 536,The Municipality of Bourke | P.O. Box 21 | Bourke N.S.W.,Bourke N.S.W. | Immediately S. of rail station and town | LAT 30º - 05½'S | LONG 145º - 56½'E,Lic No: 504,Class 'C' | Below 'G' 7 Provisional 2-4-1948,17-12-1946,LG 309 | Cancelled,-30.084175,145.934192,NSW,Bourke N.S.W.,AN0536,LG 309,P134,1946,1946-1-1
App No: 537,Brookton Road Board | Brookton | Western Australia,Brookton W.A. | 4½ miles N W from railway Station | LAT 32º - 19'S | LONG 116º - 58'E,Lic No: 505,Class 'A' (DW),1/6/1946,LG 886 | Cancelled,-32.316673,116.966686,WA,Brookton W.A.,AN0537,LG 886,P135,1946,1946-1-1
App No: 538,Mr L.G. Trickey Hon. Sec. | Carisbrook Racecourse Trust | McNeal Street | Carisbrook Victoria,Carisbrook Vic | ¼ mile west from Carisbrook | LAT 37º - 02'S | LONG 143º - 48'E,Lic No: 506,Temporary,24-1-1947,Cancelled,-37.033334,143.800016,VIC,Carisbrook Vic,AN0538,-,P135,1947,1947-1-1
App No: 539,De Grey River Pastoral Co Ltd | Pastoral House | St Georges Terrace | Perth Western Australia,De Grey W.A. | 2 miles west from homestead | LAT 20º - 11'S | LONG 119º - 14'E | ALT 25',Lic No: 507,Class 'A1' | Class 'E' (DW)(FW) 9-2-1948 | (Perpetual) 9-2-1953,29-11-1946,LG 894 | Cancelled 17/2/59,-20.183337,119.233338,WA,De Grey W.A.,AN0539,LG 894,P135,1946,1946-1-1
App No: 540,Mr C.C. Bonnett (Manager) | Balfour Downs Pastoral Syndicate | 'Balfour Downs' Station | Via Meekatharra | Mr Napier | Nepeachure Pastoral Coy | 9th Road | Armadale | Western Australia,Balfour Downs Station W.A. | 1½ miles N.E. from homestead | LAT 22º - 46'S | LONG 120º - 51'E | ALT 1250',Lic No: 508,Class 'B' (DW) | Below 'G' (DW) Provisional 2-5-1948 | Class 'F' (DW)(FW) 2-5-1949 | (Perpetual) 2-5-1953,1/12/1946,LG 891 | Cancelled 14/6/56,-22.766682,120.850017,WA,Balfour Downs Station W.A.,AN0540,LG 891,P135,1946,1946-1-1
App No: 541,Corporation of the Town of Naracoorte | Box 362 | P.O. Naracoorte | Naracoorte Aerodrome Board Inc. | Box 555 | P.O. Naracoorte | South Australia 5271,Naracoorte S.A. | 1½ miles S.S.W. of Naracoorte | LAT 36º - 59½'S | LONG 140º - 43½'E | ALT 190',Lic No: 509,Class A (DW)(FW) | Class 'F' (DW)(FW) 2-5-1948 | (Perpetual) 18-6-1953 | Class 'F' 5-6-1967,11/2/1947,LG 890,-36.984193,140.717521,SA,Naracoorte S.A.,AN0541,LG 890,P136,1947,1947-1-1
App No: 542,District Council of Franklin Harbour | P.O. Box 21 | Cowell | South Australia,Cowell S.A. | 2 miles west of Cowell | LAT 33º - 39½'S | LONG 136º - 54'E,Lic No: 510,Class 'A' (DW) | Class 'F'7 Provisional 8-2-1948,1/2/1947,LG 892 | Now Government Aerodrome 13/5/1949,-33.650853,136.900018,SA,Cowell S.A.,AN0542,LG 892,P136,1947,1947-1-1
